id,indicatordescriptionid,timeframeid,timeframe,localeid,locale_name,gvid,modifiergraphid,dimensiongraphid,dimensiongraphsortorder,modifiergraphsortorder,dimensiongraphlabel,dimensiongraphheader,textualvalue,floatvalue,formattedvalue,graphvalue,numerator,denominator,confidenceintervallow,confidenceintervallowformatted,graphcilowvalue,confidenceintervalhigh,confidenceintervalhighformatted,graphcihighvalue,standarderror,standarderrorformatted,standarderrorgraphvalue,integraltarget,floattarget,formattedtarget,fipscode,ssacode,hrrcode
192271198,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,63.7,63.7,63.7,,,39.9,39.9,39.9,96.5,96.5,96.5,14.2,14.2,14.2,,,,1003,,
192271199,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,22.5,22.5,22.5,,,18.6,18.6,18.6,26.4,26.4,26.4,2.0,2.0,2.0,,,,1003,,
192271200,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1216,1610,29,Female (Age-adjusted),Sex,,20.2,20.2,20.2,,,17.0,17.0,17.0,23.4,23.4,23.4,1.6,1.6,1.6,,,,1003,,
192271201,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,16.6,16.6,16.6,,,13.6,13.6,13.6,19.6,19.6,19.6,1.5,1.5,1.5,,,,1003,,
192271202,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,73.1,73.1,73.1,,,51.2,51.2,51.2,101.2,101.2,101.2,12.2,12.2,12.2,,,,1003,,
192271203,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1003,,
192271204,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1003,,
192271205,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1003,,
192271206,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,16.8,16.8,16.8,,,13.7,13.7,13.7,19.8,19.8,19.8,1.6,1.6,1.6,,,,1003,,
192271207,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,73.5,73.5,73.5,,,51.5,51.5,51.5,101.7,101.7,101.7,12.3,12.3,12.3,,,,1003,,
192271208,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,20.4,20.4,20.4,,,17.2,17.2,17.2,23.7,23.7,23.7,1.7,1.7,1.7,,,,1003,,
192271209,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,18.1,18.1,18.1,,,15.7,15.7,15.7,20.5,20.5,20.5,1.2,1.2,1.2,,,,1003,,
192271210,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,71.5,71.5,71.5,,,54.3,54.3,54.3,92.4,92.4,92.4,9.5,9.5,9.5,,,,1003,,
192271211,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1003,,
192271212,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1003,,
192271213,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1003,,
192271214,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,18.3,18.3,18.3,,,15.9,15.9,15.9,20.7,20.7,20.7,1.2,1.2,1.2,,,,1003,,
192271215,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,71.9,71.9,71.9,,,54.6,54.6,54.6,93.0,93.0,93.0,9.6,9.6,9.6,,,,1003,,
192271216,50011,30,2002-2008,102,Alabama - Baldwin,0O0103,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,21.7,21.7,21.7,,,19.2,19.2,19.2,24.2,24.2,24.2,1.3,1.3,1.3,,,,1003,,
192271217,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1,1,29,Total (Age-adjusted),Total,,19.4,19.4,19.4,,,14.0,14.0,14.0,26.3,26.3,26.3,3.0,3.0,3.0,,,,1005,,
192271218,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1,1,1,Total,Total,,21.3,21.3,21.3,42,196987,15.4,15.4,15.4,28.8,28.8,28.8,3.3,3.3,3.3,,,,1005,,
192271219,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,1005,,
192271220,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1005,,
192271221,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1005,,
192271222,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271223,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271224,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271225,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271226,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,343,1129,1,Aged <18 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271227,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,344,1269,1,"Aged <18 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271228,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,345,1319,1,"Aged <18 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271229,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,346,1218,1,Aged <18 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271230,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,422,81,1,Aged 18-44 years,Age,,,DSU,,,,,,,,,,,,,,,,1005,,
192271231,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,423,183,1,Aged 18-44 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1005,,
192271232,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,432,226,1,Aged 18-44 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1005,,
192271233,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,441,935,1,Aged 18-44 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271234,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,442,981,1,Aged 18-44 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271235,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,443,1027,1,Aged 18-44 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271236,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,444,1073,1,Aged 18-44 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271237,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,445,1134,1,Aged 18-44 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271238,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,446,1274,1,"Aged 18-44 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271239,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,447,1324,1,"Aged 18-44 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271240,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,448,1223,1,Aged 18-44 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271241,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,789,132,1,Aged 45-64 years,Age,,,DSU,,17,50402,,,,,,,,,,,,,1005,,
192271242,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,790,196,1,Aged 45-64 years; Male,Age; Sex,,,DSU,,13,25847,,,,,,,,,,,,,1005,,
192271243,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,799,239,1,Aged 45-64 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1005,,
192271244,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,808,948,1,Aged 45-64 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271245,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271246,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271247,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271248,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271249,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271250,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271251,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,17,49814,,,,,,,,,,,,,1005,,
192271252,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1043,156,1,Aged 65 years and over,Age,,88.0,88.0,88.0,23,26137,55.8,55.8,55.8,132.0,132.0,132.0,18.3,18.3,18.3,,,,1005,,
192271253,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1044,205,1,Aged 65 years and over; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1005,,
192271254,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1053,248,1,Aged 65 years and over; Female,Age; Sex,,,DSU,,14,15611,,,,,,,,,,,,,1005,,
192271255,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1062,955,1,Aged 65 years and over; White,Age; Race/Ethnicity,,,DSU,,13,17113,,,,,,,,,,,,,1005,,
192271256,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1063,1001,1,Aged 65 years and over; Black or African American,Age; Race/Ethnicity,,,DSU,,10,8890,,,,,,,,,,,,,1005,,
192271257,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1064,1047,1,Aged 65 years and over; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271258,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1065,1093,1,Aged 65 years and over; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271259,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1066,1157,1,Aged 65 years and over; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271260,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1067,1294,1,"Aged 65 years and over; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,13,17021,,,,,,,,,,,,,1005,,
192271261,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1068,1344,1,"Aged 65 years and over; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,10,8841,,,,,,,,,,,,,1005,,
192271262,50011,30,2002-2008,103,Alabama - Barbour,0O0105,0,1069,1244,1,Aged 65 years and over; Not Hispanic or Latino,Age; Race/Ethnicity,,88.5,88.5,88.5,23,25991,56.1,56.1,56.1,132.8,132.8,132.8,18.5,18.5,18.5,,,,1005,,
192271263,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1205,1609,29,Male (Age-adjusted),Sex,,23.2,23.2,23.2,,,14.7,14.7,14.7,34.8,34.8,34.8,5.0,5.0,5.0,,,,1005,,
192271264,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1206,1616,29,Male; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271265,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1207,1620,29,Male; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271266,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1208,1624,29,Male; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271267,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1209,1628,29,Male; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271268,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1210,1636,29,Male; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271269,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1211,1644,29,"Male; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271270,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271271,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,22.6,22.6,22.6,,,14.1,14.1,14.1,34.2,34.2,34.2,5.0,5.0,5.0,,,,1005,,
192271272,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1216,1610,29,Female (Age-adjusted),Sex,,,DSU,,,,,,,,,,,,,,,,1005,,
192271273,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271274,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271275,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271276,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271277,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271278,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271279,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271280,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271281,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,18.0,18.0,18.0,,,11.5,11.5,11.5,26.8,26.8,26.8,3.7,3.7,3.7,,,,1005,,
192271282,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271283,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271284,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271285,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271286,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,17.1,17.1,17.1,,,10.9,10.9,10.9,25.7,25.7,25.7,3.6,3.6,3.6,,,,1005,,
192271287,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1005,,
192271288,50011,30,2002-2008,103,Alabama - Barbour,0O0105,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,19.1,19.1,19.1,,,13.7,13.7,13.7,25.9,25.9,25.9,3.0,3.0,3.0,,,,1005,,
192271289,50011,30,2002-2008,104,Alabama - Bibb,0O0107,28,1,1,29,Total (Age-adjusted),Total,,33.0,33.0,33.0,,,24.3,24.3,24.3,43.7,43.7,43.7,4.8,4.8,4.8,,,,1007,,
192271290,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1,1,1,Total,Total,,31.2,31.2,31.2,48,153603,23.0,23.0,23.0,41.4,41.4,41.4,4.5,4.5,4.5,,,,1007,,
192271291,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,1007,,
192271292,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1007,,
192271293,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1007,,
192271294,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271295,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271296,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271297,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271298,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,343,1129,1,Aged <18 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271299,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,344,1269,1,"Aged <18 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271300,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,345,1319,1,"Aged <18 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271301,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,346,1218,1,Aged <18 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271302,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,422,81,1,Aged 18-44 years,Age,,,DSU,,,,,,,,,,,,,,,,1007,,
192271303,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,423,183,1,Aged 18-44 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1007,,
192271304,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,432,226,1,Aged 18-44 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1007,,
192271305,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,441,935,1,Aged 18-44 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271306,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,442,981,1,Aged 18-44 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271307,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,443,1027,1,Aged 18-44 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271308,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,444,1073,1,Aged 18-44 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271309,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,445,1134,1,Aged 18-44 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271310,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,446,1274,1,"Aged 18-44 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271311,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,447,1324,1,"Aged 18-44 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271312,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,448,1223,1,Aged 18-44 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271313,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,789,132,1,Aged 45-64 years,Age,,,DSU,,11,38721,,,,,,,,,,,,,1007,,
192271314,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,790,196,1,Aged 45-64 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1007,,
192271315,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,799,239,1,Aged 45-64 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,1007,,
192271316,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,808,948,1,Aged 45-64 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271317,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271318,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271319,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271320,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271321,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271322,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271323,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,11,38399,,,,,,,,,,,,,1007,,
192271324,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1043,156,1,Aged 65 years and over,Age,,192.5,192.5,192.5,36,18703,134.8,134.8,134.8,266.5,266.5,266.5,32.1,32.1,32.1,,,,1007,,
192271325,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1044,205,1,Aged 65 years and over; Male,Age; Sex,,,DSU,,10,7758,,,,,,,,,,,,,1007,,
192271326,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1053,248,1,Aged 65 years and over; Female,Age; Sex,,237.6,237.6,237.6,26,10945,155.2,155.2,155.2,348.1,348.1,348.1,46.6,46.6,46.6,,,,1007,,
192271327,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1062,955,1,Aged 65 years and over; White,Age; Race/Ethnicity,,183.4,183.4,183.4,29,15816,122.8,122.8,122.8,263.3,263.3,263.3,34.0,34.0,34.0,,,,1007,,
192271328,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1063,1001,1,Aged 65 years and over; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271329,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1064,1047,1,Aged 65 years and over; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
192271330,50011,30,2002-2008,104,Alabama - Bibb,0O0107,0,1065,1093,1,Aged 65 years and over; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,1007,,
